modid,item_name,meta,nbt_base64
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2Vy07CUBCGB6kIRRZqvL1EI4/gJQiJskHdH8r0Eg8dMucYqU9PCc4J0taNGxfs2vzffKdN/0l9gCZ4z2o5BADfX19a7ED3PmGak6E5Gr9Ieg3wJpostMF7HT3cwHXMGFsMk2CKGJgFhimaN4zVdEP0fyHgW9YQ2XlEjMZyvsZwNlDGFrciqk5FcuCeyGE6jdAsVDZJiLdF9YTImiK7cmiEbFOd2nxMPFdaXLWAqDxRXTrSkkZWWYh3ZJO+mOpyER2K6NSBUyI9UNqgOCoiGT+S8YvyOWPKnKImFk1bNCc/jnrhD2coJzLc+dsr+K4nuLSsijqZINL0iRwwhe+uJ5WpSLrlnmyoNIt3CldPiOy43BOLzKklzp8Ux8jlnuwAouqJ6syRGEUY2u2PU5VBYfBH5jZTOv/CGfjQesSsWNj99u63d7+9/357m9AaotI2Wf94YQW0ME8ViAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2V207CQBCGB6kKRS7UeIrv0MgjeAhCItygD7CU6SEuHTK7ROrTW4KzQdp645UJd23+b77Npv+kPkATvJFaDQDA99ePFtvQeUyY5mRojsYvkm4DvIkmCy3w3oZPd3AbM8YWwySYIgZmgWGKZoQcLjnfML1fGfgWNkR4ERGjsZyvQZz1lbHFq6iqU5EciOTGYTqN0CxUNkmIt0X1hMiaIrt2aIRsU53afEw8V1pctYCoPFFdOdKSRlZZiA9kk56Y6nIRHYrozIFTIt1X2qA4KiIZP5bxy/I5Y8qcoiYWTUs0pz+OeuWlM5QTGW7/7Qq+6wmuLKuiUCaINH0gB0zhu+tJZSqSTrknGyrN4p3C1RMiOyn3xCJzaonzF8UxcrknO4CouqI6dyRGEYZ2++NUZVAY/KG5z5TOP3EGPhw9Y1Ys7X6D9xu83+B/scFNOBqg0jZZ/4DhC3PA1RmQBwAA
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2Vy07CUBCGB6kIRRZqvL1EI4/gJQiJskHdH8r0Eg8dMucQqU9vCc4J0taNGxfs2vzffKdN/0l9gCZ4z2o1BADfX19a7ED3PmGak6E5Gr9Ieg3wJpostMF7HT3cwHXMGFsMk2CKGJgFhimaN8yWZkP0fyHgW9YQ2XlEjMZyvsZwNlDGFrciqk5FcuCeyGE6jdAsVDZJiLdF9YTImiK7cmiEbFOd2nxMPFdaXLWAqDxRXTrSkkZWWYh3ZJO+mOpyER2K6NSBUyI9UNqgOCoiGT+S8YvyOWPKnKImFk1bNCc/jnrhpTOUExnu/O0VfNcTXFlWRZ1MEGn6QA6YwnfXk8pUJN1yTzZUmsU7hasnRHZc7olF5tQS50+KY+RyT3YAUfVEdeZIjCIM7fbHqcqgMPgjc5spnX/iDHxoPWJWLOx+e/fbu9/ef7+9TWgNUWmbrH+88AXQwwbJiAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2Vy07CUBCGB6kKRRZqvO1dN/IIikFIlA36AIcyvcTTDplziODTW4JzgrRNTFyZsCv5v/kmDf+kPkATvBe1HAKA768fLbah00+YMjKUofGLpNsAb6LJQgu8t9HjHdzGjLHFMAmmiIGZY5ii6ZPJ0jDHhWXK00W2gXu/g+F7RUNWXETEaCyv1hM4Gyhji5/irE5FciCSG4fpNEIzV/kkId4W1RMia4rs2qERsk11aldj4kxpcdUCovJEdeVISxpZ5SE+kE16YqrLRXQoojMHTon0QGmD4qiIZPxYxi/Le8aUO0VNLJqWaE5/rHrlhTOUExlu/+0VfNcTXFpWRbNMEGn6QA6YwnfXk8pUJJ1yTzZUmsc7hasnRHZS7olF5tQSr54Vx8jlnuwAouqK6tyRGEUY2u0/pyqDwuCPzH2u9OoTZ+DD0RPmxRnvb3p/0/ub/qc33YSjISptk/VHGr4AQgRFALQHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2VTU/CQBCGB6kKRQ6a+Hn23MhP8CMIiXJBf8BSpu3GZZfMjhH89ZbgFKXUmHgz3Jq8zzzTJu+kIUAdgkc16wFAGC4eGZvQus3ITZx3E/RhnrRrEAyNY2hA8Ny/u4LLlDBljLNohBj5KcYafd8m2mqex4qVmXtewp3fwfC5oiYrjhNH6Jnmiwkcd5VnXDk3pyLZEcl5gRmdoJ8qO8wcfRVVEyKri+ysQBMk1iZ/+4GjiTLiqgREFYjqtCDZGSRlY7xxnHXEVJWLaFdERwU4cs50lfEojg2RjO/L+El5z8DZQlERi6YhmsNvq57otTCUExlu/u0TwqInOGNSebN8lBj3hhSRi1+KnmxMRdIq92RJaZuuFa6aENlBuSeMRJodzR8UpUjlnqwBomqL6mL1+pgkGHM0MtqOLXovsh8QyH1h31/b/MLecQwh7N2jzY96e+HbC99e+L+48Drs9VAZzhY/cPgA5ZogB9AHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2V207CQBCGB6kKRS7UeEp8hkYewUMQEuUGfYClTA9x2SGzawSf3hKcDdLWG69MuGvzf/Ntm/6ThgBNCJ7VYgAAYbi6dNiGzn3GNCNLM7RhkXQbEIw1OWhB8Dp8uIHrlDF1GGfRBDGyc4xztEOT5CZ3yzXU+x2Cb2VDlGcJMVrHyxWJ076yrrgVV3Uqkj2RXHlM5wnauTLjjHhTVE+IrCmyS48myC7XxVOPiGdKi6sWEFUgqgtPOtLIysR4Ry7riakuF9G+iE48OCHSfaUtiqMikvFDGT8vnzMi4xU1sWhaojn+cdQLv3tDOZHh9t9eIfQ9wYVjVTTKRommD+SIKX7zPalMRdIp92RN5SbdKlw9IbKjck8cMueOePmkOEUu92QLEFVXVKeexCTB2G1+nKoMCkM4tLdG6eUnTiGEg0c0xdrudni3w7sd/ic73ISDASrtstVPGL4AAN1EhZQHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3V3U7CMBQH8INMhCEXGr8fgsgjoAYhKjfoA5Rx9pGUHtJWcD69XfRMocwbr0y4G/n/+2tHerIQoA7Bk3gbAsAgLB4ttqB9m2qak6E5mtAlnRoEE0kWmhC8jO6u4SrRmFiM0u4UsWsWGGVoHnAphf6s9H6rwBdXY+40Jo3G6rzo4cxlK/eTpe0pI3uMXJQ1mcVoFkI9kkp+OJUFpuo+FaO2mcxsPiY9F9KnNgpMBUydlU1LErVQEY5JIUMVMTP7zByVvSmRfNavpeAnvPiAF5/7m9yQTXtMVOUMNRk6XttrIKQpj7El4uWtvy0PefnJ959eXAFtJopWDGwNmWgzcbnRylTSX7o3TsqDVDcYO/Qxi1pnlnReiW02GOv49wTjGCNbHN/t7d+TtRicE45MXwmZv+MMQmjco3Jju5vh3QzvZvifzHAdGkMU0qbFRxg+AAHb3mqUBwAA
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3V307CMBQG8INMhCIXavz7EER9A9QgXMgN6n0ZZ1uTriVtUcfTO4KnAcq88cqEuy3f19+yridjAHWIXvjXAAAYW146bEH7MTM611bnaFmZdGoQjaV20ITobfh0CzepwdRhnHUniF07w1igHaAU83xVufutAj9cjbjzRBu0zhTLHk773LrylqTdKSEHhFz7mhQJ2hlX40ybdai6QVidsCtfTdA4IYUrRtrkXJJVWSAqIurSN52WaLiK8UG77J6kqpygQ4JOfXGitexzaZGMHREtP6LlF+FzRlp5oiImpknMycajXs3cC2FCi1t/ewUWbmUi9Sca+86VkJKHW7mZE9QOz8qqKFS6deiqG4Qdh5hDY4TTpuh9lDuYYohtNwjrEHbmq5gkGLv1T7Qrg1JgQ9tTXBYLnAKDxjOqcnD3U7yf4v0U/5sprkNjgFy6bPkjhm/8a99gmAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2VTVPCMBCGF6kIQQ7q+PUnGPUfoA7CQS6o91C2bWZClkniR/31lMHNAKVePDnDrZn32SftJjsVAHWInuXXAACEWD56bEH7IbM0I0czdKJIOjWIxpo8NCF6HT7ewHVqMfUYZ90JYtfNMVboejYlsyJufyHgR1Zj2XlCFp23+RLDaV86XyxZtDtlyUF4o4BplaCbSzPOyK6LqgmW1Vl2FdAErVda+XxEdiY1uyoBVkWsugykJ41WmhjvyWd3bKrKWXTIotMAToh0X2qH7NgRcfkRl1+U9xmRCYqKmDVN1pxsbPVi34OhnHBx62+fIMqtTDR9onVv0iitZbmVmzmL2uW7sgKVSbcuXTXBsuOyzKO1ypPNex9FB1Msy7YJlnVYdhZQTBKM/foR7cqgMIih6xmp82+cgoDGE5pibPczvJ/h/Qz/kxmuQ2OAUvts+ROGBb7wSvaUBwAA
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2VTU/CQBCGB1sRFjmo8etPEPUfoAbhIBfU+1Km7SbLDtldP+qvtwRnA5SePJlwa/M+82xmupMKgAjiZ/k1BAAhlo8e29B5yC3NydEcnSiTbgPiiSYPLYhfR483cJVZzDwmeW+K2HMLTBS6MZJZAbf1APyqGqw6T8mi87ZYUjgbSOfLV/bsTllywJLrgGmVoltIM8nJrovqCZZFobmApmi90soXY7JzqUNzdQCrYlZdBtKTRitNgvfk8zs21eUsOmTRaQCnRHogtUN27Ii4/IjLL6rnjMkERU3MmhZrTjaOerHvwVBNuLj9txZEdZSppk+07k0apbWsjnIzZ1GneldWoDLZ1qWrJ1h2XJV5tFZ5skX/o5xghlXZNsGyLsvOAoppiolf/0S7MigNYuT6RuriG2cgoPmEplza/QbvN3i/wf9igyNoDlFqny9/wPADfdsTjZAHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3VXU/CMBQG4INMhCEXavyK/4Go/wA1CDFyg3pfxtnWpPSQtn7MX+8IngYs88YrE+62vG+fZV1PFgPUIXoUHwMAiOPFpcMWtG9zQzOyNEMbl0mnBtFYkYMmRM/Du0u4yAxmDpO8O0Hs2jkmEu2DKeaO9LJz9WsHvsEag8cpGbTOFIsiTvvCuvKWqc0pIzuMnPuakinaudDjnMwqVN1grM7Yma+maJxU0hUjMjOh2KosMBUxdeqbjhQaoRO8IZdfs1SVM7TL0KEvTohUXyiLbGyIePkeLz8JnzMi7YmKmJkmMwdrj3oyr14IE17c+tsrxOFWpore0dgXoaVSItzK9ZyhdnhWlkWpsx+HrrrB2H6IOTRGOjJF763cwQxD7GeDsQ5jR76KaYqJW/1EmzIohXhoe1qo4hOnEEPjHnU5uts53s7xdo7/0RzXoTFAoVy++BnDF4fgv6OcBwAA
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2VTU/CQBCGB6kIRQ5q/PoTRP0HqEE4yAU1XpcybTfZ7pDd9aP+ektwNkCpF08mvXXzPvNsO7uThgBNCB7F5wgAwnD56LAD3bvUUEaWMrRhkfQaEEwVOWhD8Dy+v4LLxGDiMEr7M8S+XWAk0b6iJr0irn8h4EfWYNlpTAatM/kSw/lQWFcsWbQ7ZcmefyOPKRmjXQg9Tcmsi6oJljVZduHRGI2TSrp8QiYTil2VAKsCVp170pFCI3SEt+TSGzZV5SzaZ9GxB2dEaiiURXbsiLj8gMvPyvtMSHtFRcyaNmuONrZ6Mm/eUE64uPO3TwjLrYwVfaCxL0JLpUS5lZs5i7rlu7ICpU62Ll01wbLDssyhMdKRyQfvRQcTLMu2CZb1WHbiUYxjjNz6Ee3KoDCEYzvQQuVfOIcQWg/FjGX1DNczXM/wf5nhJrRGKJRLlz9h+AbEM1PGlAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3V307CMBQG8IObCEUu1Pj3IYj6BqhBuBAvUO/LONualJa0VZlP7wieBijzxisT7rZ8X3/Lup6MAUQQP/F5HwAYW1w6bELrPjd6qq2eomVl0q5BPJLaQQPi18HDNVxlBjOHSd4ZI3bsDBOB9nleZKiWlZvfKvDD1Yg7TbVB60yx6OGkx60rb0nanhKyR8ilr0mRop1xNcq1WYWqG4RFhF34aorGCSlcMdRmyiVZlQWiYqLOfdNpiYarBO+0y29JqsoJ2ifo2BfHWsselxbJ2BLR8gNafhY+Z6iVJypiYhrEHK096sW8eyFMaHHzb6/Awq1Mpf5EY9+4ElLycCvXc4Ja4VlZFoXKNg5ddYOwwxBzaIxw2hTdj3IHMwyxzQZhbcJOfBXTFBO3+om2ZVAKbGC7isviCyfAoP6Iqhzc3RTvpng3xf9miiOo95FLly9+xPANFS/hxJgHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3Vy07CQBQG4INUhEEWarwlPgNR3wA1CAvZoO6HctpOMswhM+OlPr0leBpgqBtXJuza/P98TadzUgFQh+hJfg4AQIjFpccWtO8zSzNyNEMniqRTg2isyUMTopfhwzVcpRZTj3HWnSB23RxjhW6QTy2laJalm99L8EPWmDxNyKLzNl80cdqXzhe3bG1PGdlj5LKsaZWgm0szzsiuQtUNxuqMXZTVBK1XWvl8RHYmNVuVBaYips7LpieNVpoY78hntyxV5QztM3RcFidEui+1Qza2RLz8gJefhc8ZkSmJipiZJjNHa496tm+lECa8uPW3VxDhViaaPtC6V2mU1jLcyvWcoXZ4VpZFZdKNQ1fdYOwwxDxaqzzZvPde7GCKIbbZYKzD2ElZxSTB2K9+om0ZFIIYup6ROv/CKQhoPKIphnc3ybtJ3k3yv5rkOjQGKLXPFj9k+Aa71uXboAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3Vy07CQBQG4INUhEEWarwlPgNR3wA1CAvZoO6HctpOMswhM+OlPr0leCZAqRtXJuza/P98TadzUgFQh+hJfg4AQIjFpccWtO8zSzNyNEMniqRTg2isyUMTopfhwzVcpRZTj3HWnSB23RxjhW6kvKUUzbJ083sJfsgak6cJWXTe5osmTvvS+eKWre0pI3uMXIaaVgm6uTTjjOwqVN1grM7YRagmaL3SyucjsjOp2aosMBUxdR6anjRaaWK8I5/dslSVM7TP0HEoToh0X2qHbGyJePkBLz8rP2dEJhAVMTNNZo7WHvVs34JQTnhx62+vIMpbmWj6QOtepVFay/JWrucMtctnZVlUJt04dNUNxg7LmEdrlSeb996LHUyxjG02GOswdhKqmCQY+9VPtC2DQhBD1zNS5184BQGNRzTF8O4meTfJu0n+V5Nch8YApfbZ4ocM33HQqjOgBwAA
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2Vz04CMRCHB1kRFjmo8V/iMxD1DVCDcJAL6r0ss7tNSoe0RV2f3t3grEBZL55MuHXz++ZrdtpJQ4A6BE/iYwAAYVgsHbagfZ8ampGlGdowTzo1CMaKHDQheBk+XMNVYjBxGKXdCWLXzjGSaPtqQUZqXEI3v0Pwrayx8jQmg9aZrCBx2hfW5Z/s2p6yZI8llyWmZIx2LvQ4JbMqqiZYVmfZRYnGaJxU0mUjMjOh2FUJsCpg1XlJOlJohI7wjlx6y6aqnEX7LDouwQmR6gtly3Zvibj8gMvP/H1G9HNiFTFrmqw5Wtvq2SxKg59wcetvvxD6rYwVvaOxr0JLpYTfyvWcRW3/rixBqZONS1dNsOzQlzk0RjoyWe8t72CCvmyTYFmHZSclinGMkVs9om0Z5IZwaHtaqOwTpxBC4xF1Pry7Sd5N8m6S/9Uk16ExQKFcWjzI8AV515ahoAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2Vz07CQBCHB1sRilz878FXIPIIBIJwkIPEB1jKtN1ku0tmN2J9epfgFGJpPHAy4dbm983X7XQmjQACCF/F5wQAbqLNpcM2dIYZmdxYk6ONfNJtQDhXxkELwvfp6BmeUsLUYZz1Fog9u8JYon0ThCjIZVuq/wcFP9IGS28TQ2gdFRsUlz5b+1uWHU5ZcsaShxJTMkG7EnqeGXJI7KkFWBVUVQmSk0q6YmYoF6qq+gWwKmTVfUk6o5CEjnFk1rrPprqcRecsuirBhTFqLJRFdhyIuPyCy++qz5kZXSpqYta0jjtF+7jyqDonyWYIyA5F7GR1TvZTlnSqndhiUqdjsZu2mpg1l6x53HUMiaQzVAw+fOfS8o3qCZZ1WXZdopgkGLv9T3MoA2+IpnaghSq+cAkRNF9Q+6U9bfBpg08b/C82OIDmBIXyy+R/wPANpgLG/pAHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2Vz07CQBCHB6kIRS4a/x18BSKPQCAVEu3F+ABLmZZNtjtkdxXr09sGphBL44GTSW9tft983U5nUh+gDd6r+JoBQOAXlw570J+sDKVkKUXr58mgBd6bIgdd8N7n0yd4TAwmDqPVcIE4tGuMJNoQaZml8iPdUqM/KNhJWyy9icmgdSYrUFzm2Sa/ZdnxlCVnLLkvMSVjtGuhX0gnB55agFXtqipG46SSLgvJpEJVVb8AVnmsuitJRwqN0BFOaaNHbKrLWXTOoqsSXBCpQCiL7DgScfkFl99WnxOSLhU1MWu6p52id1q5X52TuBgCYycicrI6J4cpS/rVTmwxqZNA7KekJmbNJWse9h1DY6Qjk40/884l5RvVEywbsOy6RDGOMXKHn+ZYBrnBn9uxFir7xiX40HlGnS9ts8HNBjcb/C82uA2dGQrlVsUPGH4AU329VJAHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2Vz07CQBCHB6kIRS4a/yU+A5FHICBColyMD7CUabvJdofsLmJ9etvAFGJbL5xMuLX5ffN1O51JfYAmeG/iawoAEz+/dNiB7ig2lJClBK2fJb0GeO+KHLTB+5iNn+AxMhg5DOL+ArFvVxhItM9rQyu5TrbQ4G8IdsoGK29CMmidSXMSl1m2yW7ZVZ2y5Iwl9wWmZIh2JfQr6ejAUwuwqllWhWicVNKlczKJUGXVL4BVHqvuCtKRQiN0gGPa6AGb6nIWnbPoqgAXRGoilEV2VERcfsHlt+XnzEkXipqYNe3jTtE5rtwvz0mYD4GxIxE4WZ6Tw5Ql3XIntpjU0UTsp6QmZs0lax72HUNjpCOTDj+zzkXFG9UTLOux7LpAMQwxcIefpiqDzODP7FALlX7jEnxovaDOVva0v6f9Pe3vP9jfJrSmKJSL858v/AA7huLYjAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3VzU7CQBAH8EEqQpGDGr9eopFHQA1ColzQB1jK9CMuHTK7RurT2wZng7Q9efHAjeb/31/Tdib4AG3wXtRmAgC+X/602IP+Q8K0IkMrNH6RDFrgzTVZ6IL3Nn28g+uYMbYYJsECMTBrDFM0o5S3+bAxhx+oJdBlRIzGcl6WcDlWxhaXwtSnghwJcutqOo3QrFU2T4h3oeaGYG3Bblw1QrapTm0+I14pLVZjQSjPvSXXtKSRVRbiPdlk6N5SQy7QsUDnrrgg0mOlDYpRE8nxEzl+Vb3PjDJHNMTCdIU5+3WrV/5wQjWRw72/PYLv5gQ3llUxTCaINH0iB0zhu5uT2lSQfnVOtq00i/cGrrkh2GkVs8icWuL8WXFci+03BBsIduGqGEUY2t3PU5dBIfhTM8qUzr9wCT50njAr1vWwu4fdPezuP9/dNnQmqLRNyj9d+Ab7okdVhAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2VzU7CQBDHB6kKRQ5q/HqJRh7BjyAkygV9gKVM241Lh8yukfr0luBskLYnLx64tfn/5reZ7UwaArQheFGrEQCE4frRYRd6DxnTgiwt0IZl0m9BMDXkoAPB2/jxFq5TxtRhnEUzxMguMdZoh5pxAwyaAfhRtUR1kRCjdVysKZwPlXXlq3jqU5EciOTGY0YnaJcqn2bE26JmQmRt35xHE2SnjXbFhHihjG+uCRBVIKorTzoyyCqP8Z5cNhBTUy6iQxGdeXBGZIbKWH/VNZGUH0v5ZfWcCeVe0RCLpiOa019HvfKHN1QTKe7+rYXQzwmuHKtymmyUGPpEjpjidz8ntalIetU52VA6T3cGrpkQ2UlV5pBZO+LiWXFaK9slRNYX2blHMUkwdtufpy6D0hCO7V2uTPGFcwjh6AnzcmH327vf3v32/vvtbcPRCJVx2frHC98rluEhiAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2Vy07CUBCGB6kIRRZqvL1EI4/gJQiJskHj+lCml3jokDnHSH16SnBOkLZuXJmwa/N/8502/Sf1AZrgPavlEAB8f31psQPd+4RpTobmaPwi6TXAm2iy0AbvdfRwA9cxY2wxTIIpYmAWGKZo3opZ3hD9Xwj4ljVEdh4Ro7GcrzGcDZSxxa2IqlORHLgncphOIzQLlU0S4m1RPSGypsiuHBoh21SnNh8Tz5UWVy0gKk9Ul460pJFVFuId2aQvprpcRIciOnXglEgPlDYojopIxo9k/KJ8zpgyp6iJRdMWzcmPo174wxnKiQx3/vYKvusJLi2rok4miDR9IgdM4bvrSWUqkm65JxsqzeKdwtUTIjsuy4pec2qJ8yfFcaVslxBZT2RnDsUowtBuf56qDAqDPzK3mdL5F87Ah9YjZsXK7vd3v7/7/f0H+9uE1hCVtsn65wsr43Tsp4wHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2V207CQBCGB6kIRS7UeHqJRh7BE0Ki3KAPsJTpIS4dMrtG6tNTgrNB2nrjlQl3bf5vvm3T+VMfoAnei1oOAcD315cWO9C9T5jmZGiOxi+SXgO8iSYLbfDeRg83cB0zxhbDJJgiBmaBYYrmUbFNNkT/FwK+ZQ2RnUfEaCznawxnA2VscSui6lQkB+6JHKbTCM1CZZOEeFtUT4isKbIrh0bINtWpzcfEc6XFVQuIyhPVpSMtaWSVhXhHNumLqS4X0aGITh04JdIDpQ2KoyKS8SMZvyifM6bMKWpi0bRFc/LjqFf+cIZyIsOdv72C7/YEl5ZVsU4miDR9IgdM4bvbk8pUJN3ynmyoNIt3Fq6eENlxWWaRObXE+bPiuFK2S4isJ7Izh2IUYWi3P09VBoXBH5nbTOn8C2fgQ+sJs6Ky+/7u+7vv7z/obxNaQ1S6qFTx84UV9FqZB4wHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2V207CQBCGB6kIRS7UeHqJRh7BQxASxQv0AZYyPcSlQ2bXSH16SnA2SFtvvDLhrs3/zbdtOn/qAzTBe1bLIQD4/vrSYge69wnTnAzN0fhF0muAN9FkoQ3e2+jhBq5jxthimARTxMAsMEzRvPAMeUP0fyHgW9YQ2XlEjMZyvsZwNlDGFrciqk5FcuCeyGE6jdAsVDZJiLdF9YTImiK7cmiEbFOd2nxMPFdaXLWAqDxRXTrSkkZWWYh3ZJO+mOpyER2K6NSBUyI9UNqgOCoiGT+S8YvyOWPKnKImFk1bNCc/jnrlD2coJzLc+dsr+G5PcGlZFetkgkjTJ3LAFL67PalMRdIt78mGSrN4Z+HqCZEdl2UWmVNLnD8pjitlu4TIeiI7cyhGEYZ2+/NUZVAY/JG5zZTOv3AGPrQeMSsqu+/vvr/7/v6D/jahNUSlbbL++cIKrdaAz4wHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2V207CQBCGB6kIRS7UeHqJRh5BMQiJcoM+wFKmh7h0yOwaqU9vCcwGaeuNVybctfm/+bZN5099gCZ4L2o1AgDfX19a7EB3kDAtyNACjV8kvQZ4U00W2uC9jR/v4DZmjC2GSTBDDMwSwxTNIFFkNkT/FwK2sobILiNiNJbzNYbzoTK2uBVRdSqSI/dEDtNphGapsmlCvCuqJ0TWFNmNQyNkm+rU5hPihdLiqgVE5Ynq2pGWNLLKQnwgm/TFVJeL6FhE5w6cEemh0gbFURHJ+ImMX5XPmVDmFDWxaNqiOftx1Ct/OEM5keHO317Bd3uCK8uqWCcTRJo+kQOm8N3tSWUqkm55TzZUmsV7C1dPiOy0LLPInFri/FlxXCnbJ0TWE9mFQzGKMLS7n6cqg8Lgj819pnT+hXPwofWEWVHZQ38P/T309x/0twmtESptk/XPF74BJd4zBowHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3Vy07CUBAG4EEqQpGFGm8r36CRR/AShETZoA9wKNNLPPSQOWOkPj0lOCdI27hwZcKuzf+fr2k6k/oATfBe1HIIAL6/vmTsQPchITM31szR+kXSa4A30YahDd7b6PEWbmLCmDFMgiliYBcYpmjHyAmSTRTNNr3+rz34hhsCn0eG0DLl6zLOBspycStcdSrIgSDXrqbTCO1CZZPE0DZU3xCsKdiVq0ZInOqU87GhudJi1RaE8oS6dE02GkllId4bTvoi1eUCHQp06opTY/RAaYtiVERy/EiOX5SfMzaZI2piYdrCnPx41Ct9OKGcyOHO317Bd3OCSyZVDJUNIm0+kQIy4bubk8pUkG55TjatNIt3Bq6+IdhxGWMkStlQ/qworsR2G4L1BDtzVYwiDHn781RlUAj+yN5lSudfOAMfWk+YFeu73+X9Lu93+Z/tchNaQ1Sak/VPGVbRKvh8pAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3V207CQBAG4EEqQpELNZ4Sn6GRR/CEkCg36AMs7fQQlw6ZXSP49JbgbJC23nhlwl2b/9+vaTqT+gBN8J7VYggAvr+6tNiB7l3KNCNDMzR+kfQa4E00WWiD9zq6v4arhDGxGKbBFDEwcwwzNA95ZFLF0brU/70E32RDyNOYGI3l5aqJ0UAZW9yKVZ0KsifIpavpLEYzV/kkJd6E6huCNQW7cNUY2WY6s8sx8UxpsWoLQnlCnbumJY2s8hBvyaZ9kepygfYFOnbFKZEeKG1QjIpIjh/I8bPyc8aUO6ImFqYtzNGPR73wuxPKiRzu/O0VfDcnuLCsiokyQazpAzlgCt/cnFSmgnTLc7JuZXmyNXD1DcEOy5hF5swSL58UJ5XYdkOwnmAnropxjKHd/DxVGRSCPzI3udLLT4zAh9Yj5sXi7rZ4t8W7Lf43W9yE1hCVtunqRwxfem5BS5gHAAA=
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+2VTU/CQBCGB6kIi1w0ft38BUT9B6hROMiFEM9LmX7EZYfsbsT6690Gp6m2jQdOJtzavM88bbrvpAKgDcGL/BgDgBD5pcMe9B8SQyuytEIrfDJoQTBT5KALwXzyeAPXscHYYZgMF4hDu8YwRTvXb5o2euMVZgve/g3Ct7rF6rOIDFpnspzGpc82/pZ99SlLDlhyVWAqjdCupZ4lZFxJ1EywrM2yywKN0LhUpS6bkllJxa5GgFUBq84L0pFCI3WIU9LIooaYNYesOSm4BZF6ksoWipqIx494/KL6mHtyyR07mnIWdXd7j95u46LalCivgbGvCcqappRTlvSrJ7LFUh3npaqeyI+YNcfVwvlOm9SRyUbv/tPFWC3cb4JlA5adFihGEYauXJG6DLxBTOxIS5V94hIEdJ5R++Xdb/J+k/eb/K82uQ2dMUrlkvyHDF/PUdsBoAcAAA==
Forestry,beeLarvaeGE,0,H4sIAAAAAAAA/+3Vy07CQBQG4INUhEEWarwtfQGiCx/ASxCMskHdD+W0nWTaIWfGaH16S/BMgLaJiSsTdk3+f75Jp3NSAdCE4Fl+DgFAiMWjww507xIyqbEmRSuKpNeAYKKNgzYEr6P7S7iICWOHYdKfIvbtHEOF9lFijJSisg5p2bz6RRN+8Abjx5EhtI7yRR1nA1m0rGOwOmVkh5FzX9MqQjuX2SQxtArVNxhrMnbmqxGSU1q5fGwolZqt2gJTAVOnvumMRpJZiLfGJdcs1eUM7TJ06ItTY/RAaotsVES8fI+Xn5T3GZvMEzUxM21mDta2eqF3L5QTXtz52yuI8lFG2nwg2TeZKa1l+SjXc4a65buyLKos3rh09Q3G9stYcbdJOUP5k6S4EttsMNZj7MhXMYowdKufqCqDQhAje5NJnX/hDAS0HjArxng709uZ3s70P53pJrSGKLVLFj9p+AbE6z9xtAcAAA==
